File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
32bfddeb-c4d5-47fa-9a9e-b630f6d4ad80	8f6ec7f3-e417-4978-b866-ca4e488fada5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7879	TCGA-HT-7879-01A	Primary Tumor
b765fb5b-379a-4002-8237-3069923c5466	42959bfe-1a62-465f-aafc-684d973b43f7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-2513	TCGA-28-2513-01A	Primary Tumor
b20ef993-7dfd-4ffe-b42a-7dea04eda87f	657800a4-3bb0-4fef-8462-17a3565eb5b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7608	TCGA-HT-7608-01A	Primary Tumor
32ac9fbf-9ec6-449a-ad2a-d4c9daa918c2	f8a3435f-aa69-49fe-9617-56e68858aecc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7J2	TCGA-S9-A7J2-01A	Primary Tumor
a2dcb611-0554-44e4-a0d0-14ea4ef1e6ba	c3f677f7-168a-414b-8006-a9cec7da0994.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4927	TCGA-76-4927-01A	Primary Tumor
db8055e0-7251-4e73-b2d0-a6dea83f81a1	5ba7a172-7112-4dfc-9744-f60823dc3e98.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TI	TCGA-DU-A7TI-01A	Primary Tumor
0b9623ca-4a62-42a3-a53d-2233af642b3c	6ff1b064-1ec6-4575-b8b5-547e2c4cd5fb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8110	TCGA-HT-8110-01A	Primary Tumor
1e91ec50-1f7b-4e0d-81d3-56d56dc2b2fc	7efa83ae-8a0c-4491-ac3b-606be61e16eb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A5R5	TCGA-HT-A5R5-01A	Primary Tumor
1dab4111-fd80-4e6e-b6c6-23db76c73649	c8460566-8199-4a4d-93fd-67692611992d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-26-5133	TCGA-26-5133-01A	Primary Tumor
e85cc6a2-58a4-4d16-b6fc-fa34f1d7d977	cbc1bf1c-8ddd-424a-b95a-5ca231d94e63.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4928	TCGA-76-4928-01B	Primary Tumor
70732ce6-2ce7-4ea0-92f0-8a15032b64dc	746ed118-eb9f-43a5-bcda-872999ae7128.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5856	TCGA-06-5856-01A	Primary Tumor
4e9058f6-6a43-438c-bc9e-7ae31db9f999	95b626ff-eb72-4539-b85b-2dea5a174fc2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-2619	TCGA-19-2619-01A	Primary Tumor
6ea229ab-a386-40f0-972a-5c54007e8189	ddcfa6fc-4b82-4c8e-a53d-49b50cf3480e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6CW	TCGA-QH-A6CW-01A	Primary Tumor
bd4cad6e-7de5-4543-b365-79f2e061556b	24df95bd-64ac-417c-ad0e-2dc3e1729843.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7Z6	TCGA-E1-A7Z6-01A	Primary Tumor
5f672dd0-1277-4e4d-8931-a90328bcb2c7	60fd76fd-8522-497d-b631-e550988a1064.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6TS	TCGA-S9-A6TS-01A	Primary Tumor
32232fee-a5be-4467-b4ec-0284cee35e94	5a092f95-7774-41ed-b70c-58ed1daa0cf1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-5965	TCGA-FG-5965-02A	Recurrent Tumor
3310b338-6a2d-4c9d-b667-36fb34266720	1352fffb-fd4a-473f-aab6-848f5ba25b87.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A89V	TCGA-S9-A89V-01A	Primary Tumor
15bd97e8-8157-4dd3-8cbf-e8708ea30cb2	b8592487-a20c-4d25-9131-51315d342a22.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A7C5	TCGA-TM-A7C5-01A	Primary Tumor
87c1e67d-587d-4817-ae56-7cf77d20a947	5dbda4c9-1f30-4800-9b81-cadf31b1b5d9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A7US	TCGA-DH-A7US-01A	Primary Tumor
20bcdec9-87e1-4402-b72d-b1b51ef12df2	2fcb9b43-8a11-4730-b57e-4e9fe9013f1c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-41-3915	TCGA-41-3915-01A	Primary Tumor
6c2858e8-c11c-4026-9bea-b7e0a12954c9	026527d4-007c-4c4e-9bd5-855c44bbe7b0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0681	TCGA-06-0681-11A	Solid Tissue Normal
f431327b-41b9-4105-83f9-82cfa9676035	f46c60c0-0173-4c2b-99d1-293e0e0304bb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A736	TCGA-P5-A736-01A	Primary Tumor
5161402f-43b5-4206-8d07-0124ffef6567	075f1275-3514-47af-a311-477f901e7c4b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6394	TCGA-DU-6394-01A	Primary Tumor
e0838d0a-2449-4d49-ad5b-8298d79f25d0	1ed5fd9b-a682-4e81-bda1-7ed085f4355d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-1825	TCGA-14-1825-01A	Primary Tumor
d292afa4-76d4-40ab-b2a9-142fc9ebed63	796f5e71-59e1-40cd-96c5-a760827d4ffd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A74K	TCGA-HT-A74K-01A	Primary Tumor
47a36fb0-8e5a-4201-a511-9a36d55fe964	84ee49be-3b5d-4192-b038-21175ad9afb5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RI	TCGA-TQ-A7RI-01A	Primary Tumor
15605a1a-5b16-450e-972c-d16653151d36	d243d87d-34f1-48d8-a4d4-3b6d13b5a88e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6400	TCGA-DU-6400-01A	Primary Tumor
3efe2f1f-bbcb-4d1a-8b17-13f4069fb3e8	8b6a624a-d073-42c6-be72-21683f9c8626.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WP	TCGA-S9-A6WP-01A	Primary Tumor
47d7a181-f985-4d0a-bcc9-fc2f73e3328c	1d607fb7-679e-41cb-afa3-0faec33a1a81.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A781	TCGA-P5-A781-01A	Primary Tumor
a49ab73a-8369-416e-a207-79a4f97d1e98	fe179a60-5e81-48c1-b437-7c38ed910ba8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0210	TCGA-06-0210-02A	Recurrent Tumor
2834bf63-ca62-41cf-a44c-8580d7940e90	effc6b43-7853-4b65-b6a1-265ea15f2846.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-15-1444	TCGA-15-1444-01A	Primary Tumor
eae23ce3-2560-4825-9027-9150b19ad0fd	90629e6e-2e1e-4f31-884a-6bca2c24ce11.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0210	TCGA-06-0210-01A	Primary Tumor
60bf3406-dfbc-4d25-85ee-0627e57994a4	419b4c0a-c23f-4214-8de0-722d2ae0846b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-1034	TCGA-14-1034-01A	Primary Tumor
a2dfe440-4629-4ef5-baef-04cd8c3c2bb5	270906c7-7a4c-4684-8c48-c4e337f5d9fc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-2499	TCGA-28-2499-01A	Primary Tumor
2f2180a6-1e50-47ea-9aa0-379aa95ef770	bdba7172-5280-41f6-8082-dbf8983c4089.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2570	TCGA-06-2570-01A	Primary Tumor
7d9cf5ce-7b1c-44bc-bb8a-c23f2e3fca27	12fbb8e2-457e-48c2-8afe-92c032020580.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7T6	TCGA-DU-A7T6-01A	Primary Tumor
215f32d7-d974-4e07-9e56-6893b105c146	3af76286-821a-4552-b4f2-b048342abb6e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A669	TCGA-DH-A669-01A	Primary Tumor
f62cac71-2b3e-48aa-9108-34c574ccad36	b3850d71-3e90-4b9f-9057-55297d8b72bc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2565	TCGA-06-2565-01A	Primary Tumor
5ca6b9a3-b237-4d20-8929-63ee45edf130	30e10839-2ba1-4fd1-82ed-ad8fe4e72794.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2559	TCGA-06-2559-01A	Primary Tumor
f700db01-449e-47ac-aeb2-87f58586edee	1ad4c474-a8d9-481a-8298-b492c514245a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A730	TCGA-P5-A730-01A	Primary Tumor
deb64639-1538-4804-96d3-c32e74629ad6	4735d028-a909-4e63-b098-0a0085848b5f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7478	TCGA-HT-7478-01A	Primary Tumor
c078352e-97e3-447d-b348-c9437bbdf76a	5d9a09d7-9efb-42cd-9f1f-4171188d98fc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WM	TCGA-S9-A6WM-01A	Primary Tumor
b719407f-688c-4bf2-a9cb-e74c3f15f7cb	ef177d2e-0778-400c-b668-ce23f5237768.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RW	TCGA-TQ-A7RW-01A	Primary Tumor
80b03700-2d24-4e69-880b-b201bb85080d	596f015d-1a06-4dc1-809c-74b21d40362b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7Z3	TCGA-E1-A7Z3-01A	Primary Tumor
a9577464-d0d2-400c-a33e-6e860012171b	02476407-29c3-4c8f-ac2c-db9200308d4b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TB	TCGA-DU-A7TB-01A	Primary Tumor
3c600251-57c5-4e6a-b4e0-5289f25fee6f	ed4297ed-e6f1-460f-af85-2bb2dd2e6670.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7485	TCGA-HT-7485-01A	Primary Tumor
84faacd4-1911-47d2-a91f-4cf8059682f6	0e24bd28-e056-46e9-bb4a-67dff5a4e83c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A5R7	TCGA-HT-A5R7-01A	Primary Tumor
247b2edf-c1d6-4b83-b89d-d34f6ecd2a36	3f558349-5e4d-41a2-95f1-4e2f6a2ac0d2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-6690	TCGA-FG-6690-01A	Primary Tumor
5f2fdb7c-78fc-49a7-b4dc-003406dd0f36	66eca260-08d5-4f75-aac6-d1844223c35b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7292	TCGA-DU-7292-01A	Primary Tumor
a119a331-8ceb-4904-97d4-a47cbf2a7fbf	3aef67de-8748-404b-bfd2-e0971bd0bbd1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7680	TCGA-HT-7680-01A	Primary Tumor
6539d0cd-389b-4030-8c2d-77a715172c9c	792fab13-a7a6-4b1f-be25-b4fd3db15ed2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-6670	TCGA-CS-6670-01A	Primary Tumor
c798d709-db2a-4495-ab7f-3c0eda09723e	a308164e-b7e8-404f-bac2-72f586f25e78.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7690	TCGA-HT-7690-01A	Primary Tumor
f8159c8c-51be-453e-ae7a-3cadfa0dbe78	5065f0e8-8a9b-4134-abcf-cbfad4928107.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7011	TCGA-DU-7011-01A	Primary Tumor
0b708aec-180c-461e-be13-bb93d68a1122	f67cf68d-56b3-451d-ba21-566664213691.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0211	TCGA-06-0211-01B	Primary Tumor
2792c776-698e-4819-a4cc-c7935e3307b3	600932fb-d31e-4b69-afe7-e3803513d71f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-26-5134	TCGA-26-5134-01A	Primary Tumor
095da1b2-2be0-4902-a5cc-6a25f72f0547	3462c776-160b-4ffc-9be8-69b08abf9780.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-26-1442	TCGA-26-1442-01A	Primary Tumor
f8135631-b048-471a-8dca-6397d09e3f6f	18fbf794-a85b-4b0d-9a5c-c1c0e0ede3d8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0156	TCGA-06-0156-01A	Primary Tumor
6eec94c4-8509-4bcf-a520-6db743cccf30	378f6079-6c4e-415b-8b5e-6c3c72e513b3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-3652	TCGA-12-3652-01A	Primary Tumor
fac7b2f5-eb17-4b58-afdc-3b2b7ca725db	d984a0e2-d502-4003-bdbf-a0364d4e5a78.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-5960	TCGA-19-5960-01A	Primary Tumor
bbedb707-5e74-4be9-8845-f5d6dbb4bdfb	f728fc58-a4b9-4525-971a-a74a7d676695.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2557	TCGA-06-2557-01A	Primary Tumor
87578ada-fa4a-4683-bb62-a558db167813	6836d774-e17b-4198-b22a-47d05819b05d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0686	TCGA-06-0686-01A	Primary Tumor
7d938add-74ca-4ba4-b3f5-cf7a39f872ec	95e82e2f-d87e-4785-9e8e-c6b41d8b73f0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-2625	TCGA-19-2625-01A	Primary Tumor
e477a3dd-e310-4d73-96db-1b98eebeea52	b38a841a-f57e-4170-8cbc-17c54aacd580.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-2514	TCGA-28-2514-01A	Primary Tumor
37958c30-2bb9-45d4-acde-b44f8120da8c	fcc54ed3-5ba9-461f-a3a5-72b8eb89e4da.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2558	TCGA-06-2558-01A	Primary Tumor
6de43ec7-fdb3-413d-8fcb-6f68cdb3af59	7376f374-1439-405e-87d3-c45cfac92ed5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0882	TCGA-06-0882-01A	Primary Tumor
dd3e811c-ce3b-4c37-b247-fbfb08bac510	32bdde13-c526-426c-beb6-7d22b63b01c3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A89Z	TCGA-S9-A89Z-01A	Primary Tumor
39067be8-9a8f-4579-acff-faa8c232d487	35d0022b-f677-4340-a3db-c6558782b9d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-6403	TCGA-DU-6403-01A	Primary Tumor
6cfbe802-8ea4-4f60-a47c-f4163a658558	9b10bf05-b126-42be-9312-cfbfdc888f3e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-6688	TCGA-FG-6688-01A	Primary Tumor
a95493c1-0fc3-4dad-8fcb-6b52691caa93	46c0799e-b787-4ecf-a987-e1fbe6dc941c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TC	TCGA-DU-A7TC-01A	Primary Tumor
5580e26a-d43b-4cb2-a5e4-3dbf7869f96e	e6ff6ba9-8b49-4af5-80b4-efcc9cc3136b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A4MX	TCGA-FG-A4MX-01A	Primary Tumor
26ddb666-e7b8-479c-8b68-91d34cd5aafa	a7c0fa0b-3b27-41a5-85cb-4ac5fd9956a5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A7C4	TCGA-TM-A7C4-01A	Primary Tumor
f7379e07-b5cb-42e0-8b25-2d346b4fc718	5cb8a505-e571-4faa-ab14-71e7b6a45a89.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5220	TCGA-28-5220-01A	Primary Tumor
b16f1e4c-fcb1-40e7-9c56-fed4911d909d	502fc9a8-6409-4b7a-a0f8-abed308ce84a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4929	TCGA-76-4929-01A	Primary Tumor
e8e870a8-5daa-46c0-91cb-d908f002ef95	dc3875c2-1a88-491c-bf98-fa344dd3b07e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-19-2629	TCGA-19-2629-01A	Primary Tumor
1a4ab069-9610-4d90-aca9-9d214654121a	e9a0fc7b-94ea-477d-918a-1ef80fefefcd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-2528	TCGA-27-2528-01A	Primary Tumor
b5d6cfe0-a7ad-4a96-8b32-e7e985e54f8b	eb80bbc4-7186-4872-86df-90629a53ecb1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-1804	TCGA-06-1804-01A	Primary Tumor
f125a713-484f-401a-af95-d56f9e2c2cb5	2f7160fe-5f34-49bc-95fd-029ce83d8c42.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-14-0817	TCGA-14-0817-01A	Primary Tumor
c9b49d77-1305-410d-a547-115af95c279c	f2d5627a-f891-453b-8bdb-38d732c59342.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0187	TCGA-06-0187-01A	Primary Tumor
e70e5d8a-ab05-40c1-9df2-f1513208d0e9	bcbb79d8-1d4a-4fbb-b16c-4df86839773e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5218	TCGA-28-5218-01A	Primary Tumor
22cd1c86-dfe8-4278-afd0-336215192e65	37889f67-62a8-483b-97af-d8391806ede9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5408	TCGA-06-5408-01A	Primary Tumor
2e3b5cba-1e88-4941-b871-1fd143e8e902	afe67ba6-d59f-4450-8fbd-624da67d47e5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5204	TCGA-28-5204-01A	Primary Tumor
6b62c78f-9801-405e-b582-415ee6067c49	dfa2ddfb-c161-4c8c-a538-be6e00a8466e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-12-0618	TCGA-12-0618-01A	Primary Tumor
95a8e2b9-9b4a-4de9-9af5-6786912a170c	bd4b6975-90d9-43f8-aadc-344d04644822.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-32-2634	TCGA-32-2634-01A	Primary Tumor
9cfd37f5-9ac9-4d75-b9a4-5bcd9c4a9dd3	456ef025-b7f0-4040-90dd-5bcc2e476bfc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5207	TCGA-28-5207-01A	Primary Tumor
cab00906-748c-4c9e-a78d-e852fb7c2050	ea50d2da-4f84-46dc-8036-c34392793aed.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-28-5216	TCGA-28-5216-01A	Primary Tumor
2ed6cbbf-c162-4c38-8b5e-62140acdb5ff	ce3cc39f-d031-4751-a9fc-d9c7b2fb168f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-41-2571	TCGA-41-2571-01A	Primary Tumor
f2c8de51-82e4-43fe-ae54-ebddadf078fb	2a135d37-b0d3-4f1e-a428-a11df2bb005f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6UB	TCGA-S9-A6UB-01A	Primary Tumor
9c570498-4d2b-466d-8269-04adf75dd012	22b2edfc-baf9-4a23-b87a-ae4c1b249664.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7473	TCGA-HT-7473-01A	Primary Tumor
6454f068-1514-4d30-9fb7-f60b4de43dd6	0b82329b-b34a-4cf5-ae33-f774c6401745.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RV	TCGA-TQ-A7RV-01A	Primary Tumor
a4bd9763-87d5-4145-987a-b48fc79a8688	90767683-f174-4f81-af32-80430d92f1d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7TD	TCGA-DU-A7TD-01A	Primary Tumor
bb9bbac2-78e7-4925-9ce7-bb874a17eceb	80229119-5a29-4e00-b20a-469bf82011ee.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8186	TCGA-FG-8186-01A	Primary Tumor
a23bf0bf-71f3-4ca7-aff3-4b9f6e177f90	246ed833-5a5e-4c68-8ba9-cc42538ba5b7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-8161	TCGA-DU-8161-01A	Primary Tumor
96fbf563-553f-457a-bc86-85707de67564	c6120593-a769-48a5-b236-eb641d23f10c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6X9	TCGA-QH-A6X9-01A	Primary Tumor
0b4334ce-bcab-4aed-a07b-0ccf6766d236	430accb2-dcaa-4d25-9405-e8ef97126eb4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6U9	TCGA-S9-A6U9-01A	Primary Tumor
b62d7b26-fba1-4846-b964-73f6100f0cc8	eacbe277-8e24-4098-badf-2caa4993af92.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8563	TCGA-HT-8563-01A	Primary Tumor
f65fd394-3324-4f31-91b1-93990a55f405	78f9e89e-9447-4698-a79e-7acd0cb02927.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A64W	TCGA-DB-A64W-01A	Primary Tumor
9286e13a-5a27-4084-bb3b-d3b9f3df3fe7	560bccec-8d1e-4020-b705-06ac85451d93.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RN	TCGA-TQ-A7RN-01A	Primary Tumor
211ff38d-d08e-464f-b47c-cb50efcd5274	bcfb6a29-0167-44f4-9a5b-eb28b248fc1e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A7UV	TCGA-DH-A7UV-01A	Primary Tumor
05df3eb4-9f75-4bdc-9e0e-88f2fc59e4c0	89605d6f-4907-413d-a170-c53590b18e7d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7637	TCGA-FG-7637-01A	Primary Tumor
26d046cf-4a04-4509-aec7-f9736a48d9a1	be2ad152-53a1-4566-8690-372652f2a565.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7874	TCGA-HT-7874-01A	Primary Tumor
2198ff85-d291-4a0c-83ad-9ed871b7b940	8233a335-577b-4805-b977-7d25f8a260e1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-5280	TCGA-DB-5280-01A	Primary Tumor
beb45b02-8f09-4b78-9125-9b95fc573d21	272e4b8b-4174-4f29-9dd0-26c410898612.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YD	TCGA-E1-A7YD-01A	Primary Tumor
b0e9fa46-738b-46ca-bec4-8b32c647fdde	7a8ea18b-44d2-483d-a343-709e2d3c6d90.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7858	TCGA-HT-7858-01A	Primary Tumor
e88d3619-6e14-46ca-afa5-95a864b142b0	66849531-d1f2-4562-8d88-47d5a57c7365.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7695	TCGA-HT-7695-01A	Primary Tumor
8d1c4120-d825-465b-af77-606b574b6e84	a94517b7-0bc7-462f-9e32-958e135c4087.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7480	TCGA-HT-7480-01A	Primary Tumor
7a628795-1b70-4457-b2c9-eb6c5a914dc3	e85e20ef-dffc-47a0-9974-46f3adc8b10f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5F0	TCGA-P5-A5F0-01A	Primary Tumor
177bfc6a-6c9f-4e00-83d4-388f98a34104	709ff388-3764-4251-90b4-88728468e9f1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84B	TCGA-TM-A84B-01A	Primary Tumor
